reviewNumber,overall,verified,vote,asin,reviewTime
7388,3,1,0.0,B00BKWXNDI,2015-07-24
7389,1,0,0.0,B00BKWXNDI,2015-07-11
7390,1,1,0.0,B00BKWXNDI,2015-03-11
7391,1,1,0.0,B00BKWXNDI,2014-12-04
7392,5,1,0.0,B00BKWXNDI,2014-10-20
7393,5,1,0.0,B00BKWXNDI,2014-07-19
7394,1,0,0.0,B00BKWXNDI,2014-01-10
7395,1,0,0.0,B00BKWXNDI,2013-11-10
7396,1,1,0.0,B00BKWXNDI,2013-08-04
7397,4,0,0.0,B00BKWXNDI,2013-05-29
7398,5,1,0.0,B00BR082FW,2016-11-16
7399,2,1,0.0,B00BR082FW,2016-05-14
7400,5,1,0.0,B00BR082FW,2015-11-21
7401,1,1,0.0,B00BR082FW,2015-07-28
7402,5,1,0.0,B00BR082FW,2015-05-06
7403,5,1,0.0,B00BR082FW,2015-03-08
7404,2,0,0.0,B00BR082FW,2014-09-05
7405,5,0,0.0,B00BR082FW,2014-07-23
7406,5,1,0.0,B00BR082FW,2014-03-31
7407,5,1,0.0,B00C56PM8M,2014-04-01
7408,5,0,0.0,B00C56PM8M,2013-12-12
7409,3,0,0.0,B00C56PM8M,2013-08-22
7410,4,0,0.0,B00C56PM8M,2013-08-19
7411,4,0,0.0,B00C56PM8M,2013-08-17
7412,1,0,0.0,B00C56PM8M,2013-08-16
7413,4,0,0.0,B00C56PM8M,2013-08-15
7414,4,0,0.0,B00C56PM8M,2013-08-05
7415,5,0,0.0,B00C56PM8M,2013-08-03
7416,4,0,0.0,B00C56PM8M,2013-08-02
7417,5,0,0.0,B00C56PM8M,2013-07-25
7418,5,0,0.0,B00C56PM8M,2013-07-24
7419,5,0,0.0,B00C56PM8M,2013-07-15
7420,3,0,0.0,B00C56PM8M,2013-07-14
7421,4,0,0.0,B00C56PM8M,2013-07-14
7422,5,0,0.0,B00C56PM8M,2013-07-08
7423,5,0,0.0,B00C56PM8M,2013-07-07
7424,3,0,0.0,B00C56PM8M,2013-07-07
7425,5,0,0.0,B00C56PM8M,2013-07-05
7426,4,0,0.0,B00C56PM8M,2013-07-05
7427,2,0,0.0,B00CBFRH08,2013-09-11
7428,2,0,0.0,B00CBFRH08,2013-09-09
7429,5,0,0.0,B00CBFRH08,2013-09-05
7430,3,0,0.0,B00CBFRH08,2013-09-05
7431,3,0,0.0,B00CBFRH08,2013-09-05
7432,3,0,0.0,B00CBFRH08,2013-09-03
7433,2,0,0.0,B00CBFRH08,2013-09-23
7434,3,0,0.0,B00CBFRH08,2013-09-20
7435,2,0,0.0,B00CBFRH08,2013-09-17
7436,3,0,0.0,B00CBFRH08,2013-09-15
7437,5,0,0.0,B00CBFRH08,2013-09-15
7438,2,0,0.0,B00CBFRH08,2013-09-14
7439,3,0,0.0,B00CBFRH08,2013-09-12
7440,5,0,0.0,B00CG0CL1S,2014-08-28
7441,5,0,0.0,B00CG0CL1S,2013-12-19
7442,5,0,0.0,B00CG0CL1S,2013-12-19
7443,5,0,0.0,B00CG0CL1S,2013-12-10
7444,4,0,0.0,B00CG0CL1S,2013-12-04
7445,4,0,0.0,B00CG0CL1S,2013-11-29
7446,4,0,0.0,B00CG0CL1S,2013-11-27
7447,5,0,0.0,B00CG0CL1S,2013-11-20
7448,5,0,0.0,B00CG0CL1S,2013-11-13
7449,5,0,0.0,B00CG0CL1S,2013-11-12
7450,5,0,0.0,B00CG0CL1S,2013-11-10
7451,5,0,0.0,B00CNLGOY0,2013-08-20
7452,4,0,0.0,B00CNLGOY0,2013-08-06
7453,4,0,0.0,B00CNLGOY0,2013-07-28
7454,4,0,0.0,B00CNLGONQ,2013-08-22
7455,5,0,0.0,B00CNLGONQ,2013-08-22
7456,3,0,0.0,B00CNLGONQ,2013-08-22
7457,4,0,0.0,B00CNLGONQ,2013-08-14
7458,4,0,0.0,B00CNLGONQ,2013-08-12
7459,2,0,0.0,B00CNLGONQ,2013-08-08
7460,5,0,0.0,B00CNLGONQ,2013-08-06
7461,4,0,0.0,B00CNLGONQ,2013-08-04
7462,4,0,0.0,B00CNLGPMQ,2013-08-22
7463,4,0,0.0,B00CNLGPMQ,2013-08-06
7464,5,0,0.0,B00CNLGPMQ,2013-08-06
7465,3,0,0.0,B00CNLGPMQ,2013-09-19
7466,2,0,0.0,B00CNLGPMQ,2013-09-18
7467,3,0,0.0,B00CNLGPMQ,2013-09-17
7468,3,0,0.0,B00CNLGPMQ,2013-09-02
7469,4,0,0.0,B00CNLGPMQ,2013-08-28
7470,3,0,0.0,B00CNLGPMQ,2013-08-28
7471,5,1,0.0,B00CTTEKJW,2018-05-15
7472,5,1,0.0,B00CTTEKJW,2018-02-26
7473,4,1,0.0,B00CTTEKJW,2018-01-13
7474,5,1,0.0,B00CTTEKJW,2017-11-04
7475,4,1,0.0,B00CTTEKJW,2017-10-05
7476,1,1,0.0,B00CTTEKJW,2017-09-12
7477,4,1,0.0,B00CTTEKJW,2017-08-05
7478,1,0,0.0,B00CTTEKJW,2017-07-04
7479,5,1,0.0,B00CTTEKJW,2017-06-23
7480,5,1,0.0,B00CTTEKJW,2017-04-20
7481,1,1,0.0,B00CTTEKJW,2017-01-07
7482,4,1,0.0,B00CTTEKJW,2017-01-04
7483,4,1,0.0,B00CTTEKJW,2016-12-19
7484,3,1,0.0,B00CTTEKJW,2016-12-08
7485,5,1,0.0,B00CTTEKJW,2016-11-03
7486,5,1,0.0,B00CTTEKJW,2016-10-29
7487,4,1,0.0,B00CTTEKJW,2016-10-20
7488,5,1,0.0,B00CTTEKJW,2016-09-26
7489,3,1,0.0,B00CTTEKJW,2016-09-12
7490,5,1,0.0,B00CTTEKJW,2016-08-28
7491,5,1,0.0,B00CTTEKJW,2016-08-27
7492,4,1,0.0,B00CTTEKJW,2016-07-08
7493,1,1,0.0,B00CTTEKJW,2016-06-08
7494,5,1,0.0,B00CTTEKJW,2016-05-24
7495,5,1,0.0,B00CTTEKJW,2016-04-14
7496,4,1,0.0,B00CTTEKJW,2016-04-08
7497,5,1,0.0,B00CTTEKJW,2016-03-24
7498,5,1,0.0,B00CTTEKJW,2016-02-04
7499,5,1,0.0,B00CTTEKJW,2016-01-21
7500,5,1,0.0,B00CTTEKJW,2016-01-07
7501,5,1,0.0,B00CTTEKJW,2015-12-01
7502,2,1,0.0,B00CTTEKJW,2015-11-10
7503,5,1,0.0,B00CTTEKJW,2015-11-06
7504,3,1,0.0,B00CTTEKJW,2015-10-10
7505,4,1,0.0,B00CTTEKJW,2015-10-03
7506,5,1,0.0,B00CTTEKJW,2015-08-19
7507,3,1,0.0,B00CTTEKJW,2015-07-30
7508,5,1,0.0,B00CTTEKJW,2015-07-12
7509,5,1,0.0,B00CTTEKJW,2015-07-04
7510,4,1,0.0,B00CTTEKJW,2015-07-03
7511,5,1,0.0,B00CTTEKJW,2015-06-28
7512,5,1,0.0,B00CTTEKJW,2015-06-21
7513,5,1,0.0,B00CTTEKJW,2015-05-21
7514,1,1,0.0,B00CTTEKJW,2015-05-15
7515,5,1,0.0,B00CTTEKJW,2015-05-08
7516,1,0,0.0,B00CTTEKJW,2015-04-15
7517,5,1,0.0,B00CTTEKJW,2015-03-27
7518,3,1,0.0,B00CTTEKJW,2015-03-23
7519,3,1,0.0,B00CTTEKJW,2015-02-21
7520,4,1,0.0,B00CTTEKJW,2015-02-07
7521,5,1,0.0,B00CTTEKJW,2015-02-04
7522,5,1,0.0,B00CTTEKJW,2014-12-27
7523,5,1,0.0,B00CTTEKJW,2014-11-23
7524,5,1,0.0,B00CTTEKJW,2014-11-09
7525,5,1,0.0,B00CTTEKJW,2014-10-23
7526,1,1,0.0,B00CTTEKJW,2014-10-02
7527,3,1,0.0,B00CTTEKJW,2014-09-29
7528,2,1,0.0,B00CTTEKJW,2014-08-17
7529,5,1,0.0,B00CTTEKJW,2014-08-15
7530,4,1,0.0,B00CTTEKJW,2014-07-19
7531,2,1,0.0,B00CTTEKJW,2014-06-27
7532,5,1,0.0,B00CTTEKJW,2014-06-20
7533,4,1,0.0,B00CTTEKJW,2014-06-17
7534,5,1,0.0,B00CTTEKJW,2014-06-13
7535,5,1,0.0,B00CTTEKJW,2014-06-01
7536,1,0,0.0,B00CTTEKJW,2014-05-13
7537,5,1,0.0,B00CTTEKJW,2014-05-04
7538,5,1,0.0,B00CTTEKJW,2014-03-19
7539,4,1,0.0,B00CTTEKJW,2014-03-03
7540,2,1,0.0,B00CTTEKJW,2014-02-27
7541,4,1,0.0,B00CTTEKJW,2014-02-07
7542,5,1,0.0,B00CTTEKJW,2013-11-20
7543,1,1,0.0,B00CTTEKJW,2013-11-07
7544,2,1,0.0,B00CTTEKJW,2013-09-24
7545,3,0,0.0,B00D3CKE2Q,2014-03-10
7546,4,1,0.0,B00D3CKE2Q,2014-03-04
7547,4,0,0.0,B00D3CKE2Q,2014-02-20
7548,4,0,0.0,B00D3CKE2Q,2014-02-18
7549,3,0,0.0,B00D3CKE2Q,2014-02-17
7550,5,0,0.0,B00D3CKE2Q,2014-02-06
7551,4,0,0.0,B00D3CKE2Q,2014-02-03
7552,4,0,0.0,B00D3CKE2Q,2014-01-31
7553,5,0,0.0,B00D3CKE2Q,2014-01-22
7554,5,0,0.0,B00D3CKE2Q,2014-01-19
7555,2,0,0.0,B00D3CKE2Q,2014-01-18
7556,4,0,0.0,B00D3CKE2Q,2014-01-17
7557,4,0,0.0,B00D3CKE2Q,2014-01-16
7558,4,0,0.0,B00D3CKE2Q,2014-01-12
7559,4,0,0.0,B00D3CKE2Q,2014-01-09
7560,4,0,0.0,B00D3CKE2Q,2014-01-09
7561,3,0,0.0,B00D3CKE2Q,2014-01-07
7562,3,0,0.0,B00D3CKE2Q,2013-12-31
7563,5,0,0.0,B00DFU0ZFW,2014-03-29
7564,5,0,0.0,B00DFU0ZFW,2014-03-06
7565,2,0,0.0,B00DFU0ZFW,2014-03-04
7566,5,0,0.0,B00DFU0ZFW,2013-12-30
7567,4,0,0.0,B00DFU0ZFW,2014-04-16
7568,5,0,0.0,B00DFU0ZFW,2014-04-16
7569,4,0,0.0,B00DFU0ZFW,2014-04-16
7570,4,0,0.0,B00DFU0ZFW,2014-04-09
7571,5,0,0.0,B00DFU0ZFW,2014-03-31
7572,5,0,0.0,B00DFU0ZFW,2014-03-30
7573,3,0,0.0,B00DFU0ZFW,2014-03-30
7574,4,0,0.0,B00DT04I9W,2013-09-23
7575,5,0,0.0,B00DT04I9W,2013-10-17
7576,4,0,0.0,B00DT04I9W,2013-10-17
7577,5,0,0.0,B00DT04I9W,2013-10-17
7578,4,0,0.0,B00DT04I9W,2013-10-16
7579,5,0,0.0,B00DT04I9W,2013-10-15
7580,5,0,0.0,B00DT04I9W,2013-10-14
7581,5,0,0.0,B00DT04I9W,2013-10-09
7582,5,0,0.0,B00DT04I9W,2013-10-02
7583,5,0,0.0,B00DT04I9W,2013-09-29
7584,5,0,0.0,B00DT04I9W,2013-09-29
7585,4,0,0.0,B00DT04I9W,2013-09-28
7586,1,0,0.0,B00DT04I9W,2013-09-28
7587,5,0,0.0,B00DT04I9W,2013-09-27
7588,4,0,0.0,B00DT04I9W,2013-09-26
7589,5,0,0.0,B00DT04I9W,2013-09-26
7590,4,0,0.0,B00DT04I9W,2013-09-26
7591,5,0,0.0,B00DT04I9W,2013-09-25
7592,5,0,0.0,B00DT04I9W,2013-09-24
7593,5,1,0.0,B00E3RH3A6,2015-09-13
7594,2,1,0.0,B00E3RH3A6,2014-12-20
7595,1,0,0.0,B00E3RH3A6,2014-10-20
7596,5,1,0.0,B00E3RH3A6,2014-08-20
7597,2,1,0.0,B00E3RH3A6,2014-08-02
7598,5,1,0.0,B00E5UHRIO,2014-12-30
7599,5,1,0.0,B00E5UHRIO,2014-12-24
7600,5,1,0.0,B00E5UHRIO,2014-09-29
7601,5,1,0.0,B00E5UHRIO,2014-09-12
7602,5,1,0.0,B00E5UHRIO,2014-07-05
7603,5,1,0.0,B00E5UHRIO,2014-06-01
7604,5,1,0.0,B00E5UHRIO,2014-03-20
7605,4,0,0.0,B00E5UHRIO,2014-02-20
7606,4,0,0.0,B00E5UHRIO,2014-02-20
7607,5,0,0.0,B00E5UHRIO,2014-02-20
7608,4,0,0.0,B00E5UHRIO,2014-02-20
7609,4,0,0.0,B00E5UHRIO,2014-02-19
7610,5,0,0.0,B00E5UHRIO,2014-02-19
7611,5,0,0.0,B00E5UHRIO,2014-02-19
7612,2,0,0.0,B00E5UHRIO,2014-02-13
7613,4,0,0.0,B00E5UHRIO,2014-01-31
7614,5,0,0.0,B00E5UHRIO,2014-01-31
7615,5,0,0.0,B00E5UHRIO,2014-01-31
7616,5,0,0.0,B00E5UHRIO,2014-01-29
7617,4,0,0.0,B00E5UHRIO,2014-01-28
7618,5,0,0.0,B00E5UHRIO,2014-01-26
7619,5,0,0.0,B00E5UHRIO,2014-01-21
7620,4,0,0.0,B00E5UHRIO,2014-01-17
7621,3,0,0.0,B00E5UHRT8,2014-02-01
7622,2,0,0.0,B00E5UHRT8,2014-01-31
7623,4,0,0.0,B00E5UHRT8,2014-01-31
7624,4,0,0.0,B00E5UHRT8,2014-01-30
7625,3,0,0.0,B00E5UHRT8,2014-01-28
7626,5,0,0.0,B00E5UHRT8,2014-01-26
7627,3,0,0.0,B00E5UHRT8,2013-12-27
7628,5,0,0.0,B00E5UHRT8,2014-02-15
7629,2,0,0.0,B00E5UHRT8,2014-02-08
7630,1,0,0.0,B00E5UHRT8,2014-02-06
7631,1,0,0.0,B00E5UHRT8,2014-02-06
7632,4,0,0.0,B00E5UHRT8,2014-02-05
7633,2,0,0.0,B00E5UHRT8,2014-02-05
7634,4,0,0.0,B00E5UHRT8,2014-02-04
7635,5,0,0.0,B00E5UHRT8,2014-02-02
7636,1,1,0.0,B00E6LIEFM,2017-02-26
7637,5,1,0.0,B00E6LIEFM,2016-10-17
7638,5,1,0.0,B00E6LIEFM,2016-02-27
7639,5,1,0.0,B00E6LIEFM,2014-09-11
7640,5,1,0.0,B00E6LIEFM,2014-09-04
7641,3,1,0.0,B00E6LJAOG,2013-09-25
7642,3,1,0.0,B00E6LJAOG,2016-06-27
7643,4,1,0.0,B00E6LJAOG,2016-03-15
7644,2,1,0.0,B00E6LJAOG,2015-11-26
7645,3,1,0.0,B00E6LJAOG,2015-10-26
7646,1,1,0.0,B00E6LJAOG,2015-04-11
7647,4,0,0.0,B00E6LIEFM,2014-07-08
7648,3,1,0.0,B00E6LJAOG,2014-12-27
7649,5,1,0.0,B00E6LJAOG,2014-11-06
7650,5,1,0.0,B00E6LJAOG,2014-09-12
7651,3,1,0.0,B00E6LJAOG,2014-06-19
7652,5,0,0.0,B00E6LJAOG,2014-06-17
7653,1,1,0.0,B00E6LJAOG,2014-06-08
7654,3,1,0.0,B00E6LIEFM,2014-06-02
7655,5,1,0.0,B00E6LJAOG,2014-05-19
7656,5,1,0.0,B00E6LIEFM,2014-05-24
7657,1,0,0.0,B00E6LJAOG,2014-05-07
7658,3,1,0.0,B00E6LJAOG,2014-04-04
7659,5,1,0.0,B00E6LJ2SA,2017-04-18
7660,5,0,0.0,B00E6LJ2SA,2016-07-28
7661,2,0,0.0,B00E6LJ2SA,2016-01-12
7662,4,1,0.0,B00E6LJ2SA,2015-08-22
7663,4,1,0.0,B00E6LJ2SA,2015-06-12
7664,4,1,0.0,B00E6LJ2SA,2015-04-30
7665,4,1,0.0,B00E6LI5NI,2014-08-05
7666,5,0,0.0,B00E6LI5NI,2014-07-01
7667,5,1,0.0,B00E6LJ2SA,2015-03-19
7668,4,1,0.0,B00E6LI5NI,2014-04-27
7669,4,1,0.0,B00E6LJ2SA,2015-02-22
7670,5,0,0.0,B00E6LJAOG,2014-03-05
7671,4,1,0.0,B00E6LI5NI,2014-02-26
7672,5,1,0.0,B00E6LJ2SA,2015-01-21
7673,4,1,0.0,B00E6LJ2SA,2015-01-17
7674,3,1,0.0,B00E6LJ2SA,2015-01-04
7675,5,1,0.0,B00E6LJ2SA,2014-12-29
7676,2,1,0.0,B00E6LJ2SA,2014-12-14
7677,1,0,0.0,B00E6LJAOG,2014-02-23
7678,3,1,0.0,B00E6LJ2SA,2014-11-11
7679,3,1,0.0,B00E6LJ2SA,2014-11-01
7680,3,1,0.0,B00E6LJ2SA,2014-10-19
7681,1,1,0.0,B00E6LJ2SA,2014-09-29
7682,1,0,0.0,B00E6LJBUO,2013-09-29
7683,5,1,0.0,B00E6LJBUO,2013-09-26
7684,5,1,0.0,B00E6LJBUO,2015-08-30
7685,5,1,0.0,B00E6LJBUO,2015-07-09
7686,4,1,0.0,B00E6LJBUO,2015-04-15
7687,4,0,0.0,B00E6LIECA,2014-02-05
7688,5,1,0.0,B00E6LJBUO,2015-03-08
7689,5,1,0.0,B00E6LJ2SA,2014-09-08
7690,1,1,0.0,B00E6LJ2SA,2014-09-03
7691,5,0,0.0,B00E6LIECA,2013-12-15
7692,5,0,0.0,B00E6LIECA,2013-11-30
7693,3,0,0.0,B00E6LIECA,2013-11-30
7694,3,0,0.0,B00E6LJBUO,2015-01-12
7695,3,0,0.0,B00E6LIECA,2013-11-29
7696,5,0,0.0,B00E6LIECA,2013-11-27
7697,4,0,0.0,B00E6LIECA,2013-11-24
7698,4,0,0.0,B00E6LIECA,2013-11-09
7699,4,0,0.0,B00E6LIECA,2013-11-09
7700,1,1,0.0,B00E6LJ2SA,2014-08-07
7701,4,0,0.0,B00E6LJBUO,2014-12-03
7702,2,1,0.0,B00E6LJBUO,2014-11-02
7703,1,0,0.0,B00E6LJ2SA,2014-07-27
7704,5,1,0.0,B00E6LJ2SA,2014-07-26
7705,1,0,0.0,B00E6LJBUO,2014-08-08
7706,1,1,0.0,B00E6LJBUO,2014-07-28
7707,1,1,0.0,B00E6LJBUO,2014-07-27
7708,4,0,0.0,B00E6LJAOG,2013-12-27
7709,5,1,0.0,B00E6LJ2SA,2014-07-10
7710,4,1,0.0,B00E6LJ2SA,2014-07-05
7711,2,1,0.0,B00E6LJBUO,2014-05-18
7712,3,1,0.0,B00E6LJAOG,2013-12-11
7713,2,1,0.0,B00E6LJBUO,2014-05-03
7714,1,0,0.0,B00E6LJAOG,2013-11-25
7715,4,1,0.0,B00E6LJAOG,2013-11-25
7716,3,1,0.0,B00E6LJBUO,2014-03-28
7717,4,0,0.0,B00E6LJBUO,2014-03-23
7718,5,1,0.0,B00E6LJBUO,2014-03-17
7719,2,1,0.0,B00E6LJ2SA,2014-06-03
7720,5,1,0.0,B00E6LJBUO,2014-03-08
7721,1,0,0.0,B00E6LJBUO,2014-02-10
7722,4,0,0.0,B00E6LJ2SA,2014-05-10
7723,5,0,0.0,B00E6LJBUO,2014-01-26
7724,1,1,0.0,B00E6LJBUO,2014-01-18
7725,5,0,0.0,B00E6LJBUO,2014-01-08
7726,2,1,0.0,B00E6LJBUO,2014-01-03
7727,1,0,0.0,B00E6LJ2SA,2014-04-09
7728,5,0,0.0,B00E6LJBUO,2014-01-01
7729,3,0,0.0,B00E6LJBUO,2014-01-01
7730,3,1,0.0,B00E6LJBUO,2013-12-31
7731,5,0,0.0,B00E6LJBUO,2013-12-31
7732,5,1,0.0,B00E6LJ2SA,2014-04-08
7733,5,1,0.0,B00E6LJ2SA,2014-04-07
7734,1,0,0.0,B00E6LJBUO,2013-12-27
7735,5,1,0.0,B00E6LJBUO,2013-12-22
7736,1,1,0.0,B00E6LJBUO,2013-12-12
7737,4,1,0.0,B00E6LJBUO,2013-12-07
7738,3,1,0.0,B00E6LJ2SA,2014-03-27
7739,3,0,0.0,B00E6LJ2SA,2014-03-24
7740,4,0,0.0,B00E6LJ2SA,2014-03-23
7741,1,0,0.0,B00E6LJBUO,2013-11-25
7742,5,0,0.0,B00E6LJ2SA,2014-03-12
7743,1,0,0.0,B00E6LJ2SA,2014-02-28
7744,3,0,0.0,B00E6LJBUO,2013-11-05
7745,1,0,0.0,B00E6LJBUO,2013-11-04
7746,1,0,0.0,B00E6LJBUO,2013-10-31
7747,4,1,0.0,B00E6LJ2SA,2014-02-15
7748,3,1,0.0,B00E6LJ2SA,2014-02-10
7749,5,1,0.0,B00E6LJ2SA,2014-02-07
7750,4,1,0.0,B00E6LJ2SA,2014-01-31
7751,4,1,0.0,B00E6LJ2SA,2014-01-21
7752,3,0,0.0,B00E6LJ2SA,2014-01-20
7753,5,1,0.0,B00E6LJ2SA,2014-01-17
7754,1,1,0.0,B00E6LJ2SA,2014-01-15
7755,3,0,0.0,B00E6LJ2SA,2014-01-11
7756,5,0,0.0,B00E6LJ2SA,2014-01-11
7757,5,1,0.0,B00E6LJ2SA,2014-01-10
7758,5,0,0.0,B00E6LJ2SA,2013-12-27
7759,2,1,0.0,B00E6LJ2SA,2013-12-17
7760,1,0,0.0,B00E6LJ2SA,2013-12-16
7761,3,1,0.0,B00E6LJ2SA,2013-12-14
7762,4,1,0.0,B00E6LJ2SA,2013-12-06
7763,5,0,0.0,B00E6LJ2SA,2013-11-28
7764,1,0,0.0,B00E6LJ2SA,2013-11-25
7765,4,1,0.0,B00E6LJ2SA,2013-11-21
7766,1,1,0.0,B00E6LJ2SA,2013-10-14
7767,4,0,0.0,B00E6ONJRM,2014-01-12
7768,3,1,0.0,B00E6ONJRM,2015-02-18
7769,1,0,0.0,B00E6OPDUS,2013-12-01
7770,3,0,0.0,B00E6ONJRM,2014-02-20
7771,5,0,0.0,B00E6ONJRM,2014-02-20
7772,4,0,0.0,B00E6ONJRM,2014-02-20
7773,4,0,0.0,B00E6ONJRM,2014-02-20
7774,4,0,0.0,B00E6ONJRM,2014-02-20
7775,4,0,0.0,B00E6ONJRM,2014-02-19
7776,5,0,0.0,B00E6ONJRM,2014-02-19
7777,4,0,0.0,B00E6ONJRM,2014-02-07
7778,4,0,0.0,B00E6ONJRM,2014-01-31
7779,5,0,0.0,B00E6ONJRM,2014-01-31
7780,3,0,0.0,B00E6ONJRM,2014-01-30
7781,5,0,0.0,B00E6ONJRM,2014-01-18
7782,4,0,0.0,B00E6ONJRM,2014-01-17
7783,5,0,0.0,B00E6ONJRM,2014-01-16
7784,5,0,0.0,B00E6ONJRM,2014-01-16
7785,5,0,0.0,B00E6ONJRM,2014-01-16
7786,4,0,0.0,B00E6ONJRM,2014-01-16
7787,5,0,0.0,B00E6ONJRM,2014-01-15
7788,4,0,0.0,B00E6ONJRM,2014-01-15
7789,3,1,0.0,B00E6OPDUS,2014-11-29
7790,5,1,0.0,B00E6OPDUS,2014-10-01
7791,1,1,0.0,B00E6OPDUS,2014-08-26
7792,3,1,0.0,B00E6OPDUS,2014-07-10
7793,5,1,0.0,B00E6OPDUS,2014-07-01
7794,5,1,0.0,B00E6OPDUS,2014-06-12
7795,2,1,0.0,B00E6OPDUS,2014-06-09
7796,5,1,0.0,B00E6OPDUS,2014-05-21
7797,4,1,0.0,B00E6ONJJU,2016-08-18
7798,5,1,0.0,B00E6OPDUS,2014-05-17
7799,2,1,0.0,B00E6OPDUS,2014-04-27
7800,5,0,0.0,B00E6OPDUS,2014-04-13
7801,5,1,0.0,B00E6ONJJU,2015-04-23
7802,2,1,0.0,B00E6ONJJU,2015-04-20
7803,5,1,0.0,B00E6ONJJU,2015-03-07
7804,5,1,0.0,B00E6ONJJU,2014-12-23
7805,5,1,0.0,B00E6OPDU8,2015-03-06
7806,4,1,0.0,B00E6OPDUS,2014-02-09
7807,5,1,0.0,B00E6OPDU8,2014-11-27
7808,4,1,0.0,B00E6OPDUS,2014-02-04
7809,2,0,0.0,B00E6OPDU8,2014-09-01
7810,5,1,0.0,B00E6OPDU8,2014-08-05
7811,5,1,0.0,B00E6OPDU8,2014-04-11
7812,1,1,0.0,B00E6ONJJU,2014-10-25
7813,4,1,0.0,B00E6ONJJU,2014-10-13
7814,3,1,0.0,B00E6ONJJU,2014-10-12
7815,5,1,0.0,B00E6ONJJU,2014-10-07
7816,5,1,0.0,B00E6ONJJU,2014-09-21
7817,5,1,0.0,B00E6ONJJU,2014-09-18
7818,4,1,0.0,B00E6ONJJU,2014-09-17
7819,5,1,0.0,B00E6ONJJU,2014-09-16
7820,3,1,0.0,B00E6ONJJU,2014-09-09
7821,5,1,0.0,B00E6ONJJU,2014-08-08
7822,5,0,0.0,B00E6ONJJU,2014-08-03
7823,1,0,0.0,B00E6ONJJU,2014-06-19
7824,5,1,0.0,B00E6ONJJU,2014-05-04
7825,5,1,0.0,B00E6ONJJU,2014-04-11
7826,5,1,0.0,B00E6ONJJU,2014-02-22
7827,5,0,0.0,B00E6ONJJU,2014-02-20
7828,5,1,0.0,B00E6ONJJU,2014-02-18
7829,5,0,0.0,B00E6ONJJU,2014-02-14
7830,5,1,0.0,B00E6ONJJU,2014-02-10
7831,4,0,0.0,B00E6ONJJU,2014-02-03
7832,3,0,0.0,B00E6ONJJU,2014-02-02
7833,5,0,0.0,B00E6ONJJU,2014-01-31
7834,1,1,0.0,B00E6ONJJU,2014-01-29
7835,4,1,0.0,B00E6ONJJU,2014-01-27
7836,4,0,0.0,B00E6ONJJU,2014-01-23
7837,4,0,0.0,B00E6ONJJU,2014-01-17
7838,2,0,0.0,B00E6ONJJU,2014-01-16
7839,5,0,0.0,B00E6ONJJU,2014-01-16
7840,4,0,0.0,B00E6ONJJU,2014-01-16
7841,3,0,0.0,B00E6ONJJU,2014-01-15
7842,5,0,0.0,B00E6ONJJU,2014-01-14
7843,5,1,0.0,B00E6ONJJU,2014-01-12
7844,4,0,0.0,B00E6ONJJU,2014-01-05
7845,4,1,0.0,B00E6ONJJU,2014-01-05
7846,5,0,0.0,B00E6ONJJU,2014-01-01
7847,5,1,0.0,B00E6ONJJU,2013-12-29
7848,5,1,0.0,B00E6ONJJU,2013-12-23
7849,1,0,0.0,B00E6ONJJU,2013-12-18
7850,4,1,0.0,B00E6ONJJU,2013-12-15
7851,5,1,0.0,B00E6ONJJU,2013-12-12
7852,3,1,0.0,B00E6ONJJU,2013-11-18
7853,5,1,0.0,B00E6ONJJU,2013-11-17
7854,5,1,0.0,B00E6ONJJU,2013-11-04
7855,5,1,0.0,B00E6ONJJU,2013-10-19
7856,1,0,0.0,B00EDSI8HW,2013-10-19
7857,1,0,0.0,B00EDSI8HW,2013-10-18
7858,1,0,0.0,B00EDSI8HW,2013-10-18
7859,1,0,0.0,B00EDSI8HW,2015-07-27
7860,1,0,0.0,B00EDSI8HW,2015-06-30
7861,3,1,0.0,B00EDSI8HW,2015-06-29
7862,4,1,0.0,B00EDSI8HW,2015-02-26
7863,4,0,0.0,B00EDSI8HW,2015-01-27
7864,5,1,0.0,B00EDSI8HW,2015-01-25
7865,4,1,0.0,B00EDSI8HW,2014-11-21
7866,5,0,0.0,B00EDSI8HW,2014-07-26
7867,4,0,0.0,B00EDSI8HW,2014-05-19
7868,3,0,0.0,B00EDSI7QO,2013-10-18
7869,1,0,0.0,B00EDSI7QO,2013-10-18
7870,5,0,0.0,B00EDSI8HW,2014-04-08
7871,5,1,0.0,B00EDSI8HW,2014-02-15
7872,1,0,0.0,B00EDSI8HW,2013-11-25
7873,3,0,0.0,B00EDSI8HW,2013-11-24
7874,3,0,0.0,B00EDSI8HW,2013-11-14
7875,1,0,0.0,B00EDSI7QO,2016-03-30
7876,5,1,0.0,B00EDSI7QO,2016-02-13
7877,1,0,0.0,B00EDSI7QO,2015-11-17
7878,4,1,0.0,B00EDSI7QO,2015-08-01
7879,1,0,0.0,B00EDSI7QO,2015-07-20
7880,5,1,0.0,B00EDSI7QO,2015-06-22
7881,5,1,0.0,B00EDSI7QO,2015-05-21
7882,5,0,0.0,B00EDSI7QO,2015-04-08
7883,2,0,0.0,B00EDSI7QO,2015-02-21
7884,1,0,0.0,B00EDSI7QO,2015-02-16
7885,1,0,0.0,B00EDSI7QO,2015-02-15
